date,capital,strat scalar,MMM units,AOS units,ABT units,ABBV units,ACN units,MMM w,AOS w,ABT w,ABBV w,ACN w,nominal,leverage,daily pnl,nominal ret,capital ret,cum ret,drawdown
2022-09-07,10377.270642564943,4.010645163455509,0.0,0.0,0.0,0.0,3.2616219670653783,0.0,0.0,0.0,0.0,1.0,902.0976677290946,0.08693014751190142,0.0,0.0,0.0,1.0377270642564946,-0.08995595124400668
2022-09-08,10381.045376752474,4.075331937029398,0.0,0.0,0.0,0.0,3.4744979415251396,0.0,0.0,0.0,0.0,1.0,964.9958908559988,0.0929574870192775,3.774734187531138,0.0041843963492704805,0.0003637501918903447,1.0381045376752476,-0.08962492254664323
2022-09-09,10389.724835477495,4.119155139058497,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,8.679458725020808,0.008994296045469863,0.0008360871578943038,1.0389724835477496,-0.08886376963551745
2022-09-12,10389.724835477495,4.119155139058497,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0389724835477496,-0.08886376963551745
2022-09-13,10389.724835477495,4.119155139058497,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0389724835477496,-0.08886376963551745
2022-09-14,10389.724835477495,4.119155139058497,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0389724835477496,-0.08886376963551745
2022-09-15,10389.724835477495,4.119155139058497,0.0,0.0,0.0,0.0,3.0628376474007357,0.0,0.0,0.0,0.0,1.0,809.009942596918,0.07786634924482456,0.0,0.0,0.0,1.0389724835477496,-0.08886376963551745
2022-09-16,10386.239044328066,4.217959439816324,0.0,0.0,0.0,0.0,3.1485607498358994,0.0,0.0,0.0,0.0,1.0,828.0692672185222,0.07972753791669483,-3.4857911494297986,-0.004308712372854684,-0.00033550370242019955,1.0386239044328067,-0.08916945921421382
2022-09-19,10393.223664367932,4.2598285808996215,0.0,0.0,0.0,0.0,3.2833241434113485,0.0,0.0,0.0,0.0,1.0,870.7955179927405,0.08378493007690875,6.9846200398657645,0.008434825824809478,0.0006724878957682144,1.0393223664367934,-0.08855693670043929
2022-09-20,10378.213237835098,4.412198168543505,0.0,0.0,0.0,0.0,3.4274793136328183,0.0,0.0,0.0,0.0,1.0,893.3585505958131,0.08608018838338768,-15.010426532833266,-0.01723760196588242,-0.0014442512754050435,1.03782132378351,-0.08987328950706874
2022-09-21,10362.279245487616,4.484993951539161,0.0,0.0,0.0,0.0,3.526640775755181,0.0,0.0,0.0,0.0,1.0,902.8095990133933,0.08712461589051781,-15.933992347480938,-0.017836055116788208,-0.0015353309844696147,1.036227924548762,-0.09127063524548196
2022-09-22,10351.734731632496,4.5941765958334395,0.0,0.0,0.0,0.0,3.6454579895233854,0.0,0.0,0.0,0.0,1.0,922.3266814767837,0.08909875546350388,-10.544513855121272,-0.011679665199223033,-0.0010175863442121549,1.0351734731632498,-0.09219534583764077
2022-09-23,10343.507308531995,4.765193703998422,0.0,0.0,0.0,0.0,3.857062185405985,0.0,0.0,0.0,0.0,1.0,967.1590492397303,0.09350397504354784,-8.227423100500868,-0.00892029176400655,-0.0007947868945443272,1.0343507308531996,-0.09291685707957553
2022-09-26,10334.43018209893,4.81352186856473,0.0,0.0,0.0,0.0,3.938701803049294,0.0,0.0,0.0,0.0,1.0,978.3609429751382,0.09467004234735973,-9.077126433065041,-0.009385350258781622,-0.000877567556372072,1.0334430182098933,-0.09371288381673437
2022-09-27,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,-4.558631446275208,-0.004659457717529736,-0.0004411110594342722,1.0329871550652658,-0.09411265708670546
2022-09-28,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-09-29,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-09-30,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-03,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-04,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-05,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-06,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-07,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-10,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-11,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-12,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-13,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-14,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-17,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-18,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-19,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-20,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-21,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-24,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-25,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-26,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-27,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-28,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-10-31,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-01,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-02,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-03,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-04,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-07,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-08,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-09,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-10,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-11,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-14,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-15,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-16,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-17,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-18,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-21,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-22,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-23,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-25,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-28,10329.871550652655,4.865608434148227,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-29,10329.871550652655,4.865608434148227,0.0,21.420843114335153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1252.096262512278,0.12121121316684415,0.0,0.0,0.0,1.0329871550652658,-0.09411265708670546
2022-11-30,10335.046418563375,4.992813197188378,0.0,22.19753455755943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1302.8581189276172,0.1260621448770156,5.174867910719798,0.004132963307738491,0.0005009614965050355,1.0335046418563378,-0.09365884240773459
2022-12-01,10329.469345586063,5.10483160543912,0.0,22.754438798500047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1329.8279630103157,0.1287411694172432,-5.577072977312228,-0.0042806449115907474,-0.0005396272790120124,1.0329469345586066,-0.09414792882046275
2022-12-02,10327.270581970628,5.2556397763255935,0.0,35.17517662410194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2052.3288661862466,0.19872906881797084,-2.198763615435809,-0.001653419597568484,-0.00021286317252835427,1.0327270581970631,-0.09434075136617537
2022-12-05,10308.236102142702,5.329741133975205,0.0,39.54840381969485,0.0,118.09791838007037,0.0,0.0,0.11295449618220006,0.0,0.8870455038178,0.0,20239.01685081867,1.9633831288179093,-19.03447982792656,-0.009274575893529868,-0.0018431278310027906,1.0308236102142705,-0.09600999713273739
2022-12-06,10266.945520160354,5.406823612794913,0.0,40.04062131293806,0.0,123.01369135970809,0.0,0.0,0.10953186360148222,0.0,0.8904681363985179,0.0,20972.24452993362,2.042695608811029,-41.2905819823487,-0.0020401476161960104,-0.004005591409937322,1.0266945520160358,-0.09963101172289157
2022-12-07,10454.705583946596,5.4630101900212145,0.0,41.30425970359186,0.0,124.3925239029579,0.0,0.0,0.11031754786017861,0.0,0.8896824521398213,0.0,21443.850442855946,2.051119495491427,187.76006378624126,0.00895278822055747,0.018287821184747848,1.04547055839466,-0.08316522466498744
2022-12-08,10488.837069167159,5.425200237241308,0.0,0.0,0.0,139.42354507641124,0.0,0.0,0.0,0.0,1.0,0.0,21459.82289303672,2.045967799053693,34.131485220564066,0.0015916677516250748,0.0032647007557031972,1.0488837069167165,-0.08017203348109614
2022-12-09,10110.03672556089,5.51459220770824,0.0,0.0,0.0,122.27425175824735,0.0,0.0,0.0,0.0,1.0,0.0,18488.026947798917,1.8286804934205843,-378.80034360626837,-0.017651606236190442,-0.036114617960821,1.0110036725560896,-0.11339126908160513
2022-12-12,10366.27792829261,5.149364447708917,0.0,0.0,0.0,113.47451116765707,0.0,0.0,0.0,0.0,1.0,0.0,17395.29488008895,1.6780656471318498,256.24120273171894,0.01385984580481292,0.025345229665078507,1.0366277928292615,-0.09091996717341466
2022-12-13,10310.510303541512,5.0292624728205855,0.0,0.0,0.0,114.5134412220504,0.0,0.0,0.0,0.0,1.0,0.0,17498.28146198014,1.6971304956622497,-55.76762475109709,-0.0032059028108186727,-0.005379715374878252,1.0310510303541518,-0.09581055900300672
2022-12-14,10317.945220112555,5.07163987205536,0.0,0.0,0.0,115.15564835173717,0.0,0.0,0.0,0.0,1.0,0.0,17603.890843911806,1.7061430806588225,7.434916571042243,0.0004248941010118745,0.0007211007362542486,1.0317945220112559,-0.0951585473313904
2022-12-15,10130.010766232854,5.121385971143014,0.0,0.0,0.0,112.3820856519038,0.0,0.0,0.0,0.0,1.0,0.0,16996.48719580053,1.6778350574370793,-187.93445387970044,-0.010675733878723559,-0.018214329488139173,1.0130010766232858,-0.11163962768482305
2022-12-16,9856.981424904045,5.210741982235882,0.0,0.0,0.0,106.87798166204367,0.0,0.0,0.0,0.0,1.0,0.0,15904.398032195713,1.6135160802893103,-273.02934132880887,-0.016063868856163954,-0.026952522324943558,0.9856981424904048,-0.13558318045224305
2022-12-19,9957.078421340399,5.1107944345073495,0.0,0.0,0.0,104.9855669638171,0.0,0.0,0.0,0.0,1.0,0.0,15721.114474855824,1.5788882852586275,100.09699643635432,0.0062936677159188825,0.010154934063632812,0.9957078421340403,-0.1268050846462403
2022-12-20,9868.488839451573,5.148779889508127,0.0,0.0,0.0,105.28418215484436,0.0,0.0,0.0,0.0,1.0,0.0,15676.98918974753,1.5885906590961658,-88.58958188882522,-0.0056350700855536395,-0.008897146144691974,0.9868488839451579,-0.1345740274209446
2022-12-21,10027.621601038305,5.182690957401838,0.0,0.0,0.0,106.13253400806397,0.0,0.0,0.0,0.0,1.0,0.0,15963.725197427466,1.5919752292781482,159.1327615867326,0.010150722161038628,0.01612534240810641,1.0027621601038312,-0.12061873728423878
2022-12-22,10131.94034662338,5.16446829741767,0.0,0.0,0.0,108.14813378911,0.0,0.0,0.0,0.0,1.0,0.0,16373.197741101572,1.6159982373522546,104.3187455850746,0.006534736992458656,0.010403139421841765,1.0131940346623387,-0.11147041140325131
2022-12-23,10114.893681858342,5.186541905233084,0.0,0.0,0.0,108.21753485489876,0.0,0.0,0.0,0.0,1.0,0.0,16366.647182715154,1.6180740695346802,-17.046664765037633,-0.0010411322842724946,-0.0016824679362348778,1.011489368185835,-0.11296533394646124
2022-12-27,10103.853300418525,5.28528344290758,0.0,0.0,0.0,116.33789063549375,0.0,0.0,0.0,0.0,1.0,0.0,17582.888003087548,1.740216081953528,-11.040381439817095,-0.0006745658604699889,-0.0010914975270198382,1.0103853300418533,-0.11393353009083962
2022-12-28,10021.868602830793,5.34576449603386,0.0,0.0,0.0,120.17553642653897,0.0,0.0,0.0,0.0,1.0,0.0,18078.20677510003,1.803875853051359,-81.9846975877326,-0.004662754922475587,-0.008114201102299993,1.00218686028308,-0.12112325161768756
2022-12-29,10058.642287637584,5.381813599673152,0.0,0.0,0.0,129.39814108796662,0.0,0.0,0.0,0.0,1.0,0.0,19505.174406187496,1.9391458457728459,36.77368480679035,0.0020341444958711374,0.0036693441377192745,1.005864228763759,-0.11789835037323315
2022-12-30,9944.654798575855,5.432027914704262,0.0,0.0,0.0,128.75192999512495,0.0,0.0,0.0,0.0,1.0,0.0,19294.347812762637,1.940172706198482,-113.98748906172793,-0.005843961540050069,-0.011332293743244374,0.994465479857586,-0.12789458537820408
2023-01-03,10036.584258113542,5.559874247095749,0.0,0.0,0.0,131.79478856787304,0.0,0.0,0.0,0.0,1.0,0.0,19844.44283140242,1.977210804100034,91.9294595376874,0.004764579784183098,0.009244107653777102,1.0036584258113546,-0.11983274903999841
2023-01-04,10196.678245056768,5.6417802282366925,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,160.09398694322567,0.00806744680631133,0.015951042986941076,1.0196678245056772,-0.10579316338423761
2023-01-05,10196.678245056768,5.6417802282366925,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0196678245056772,-0.10579316338423761
2023-01-06,10196.678245056768,5.6417802282366925,0.0,0.0,0.0,133.4681705270601,0.0,0.0,0.0,0.0,1.0,0.0,20612.488549210182,2.0214905338611504,0.0,0.0,0.0,1.0196678245056772,-0.10579316338423761
2023-01-09,9591.487175135919,5.7062390114495045,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,-605.191069920849,-0.029360407816650502,-0.059351786471661915,0.9591487175135921,-0.15886593661255666
2023-01-10,9591.487175135919,5.7062390114495045,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.9591487175135921,-0.15886593661255666
2023-01-11,9591.487175135919,5.7062390114495045,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.9591487175135921,-0.15886593661255666
2023-01-12,9591.487175135919,5.7062390114495045,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.9591487175135921,-0.15886593661255666
2023-01-13,9591.487175135919,5.7062390114495045,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.9591487175135921,-0.15886593661255666
2023-01-17,9591.487175135919,5.7062390114495045,0.0,0.0,71.53475410882994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7831.950942788611,0.8165523030767777,0.0,0.0,0.0,0.9591487175135921,-0.15886593661255666
2023-01-18,9461.63450301028,5.82505605168599,0.0,0.0,69.88396694723778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7524.359140908109,0.7952493978196036,-129.85267212563767,-0.016579862804835588,-0.013538325157985504,0.9461634503010283,-0.17025348306415344
2023-01-19,9481.20299479264,5.8417388662468905,0.0,0.0,72.8742231113875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7866.723791680463,0.8297178950815738,19.568491782360237,0.002600685509011713,0.002068193584959734,0.9481202994792644,-0.16853740664068395
2023-01-20,9552.974141284665,6.008657579447079,0.0,0.0,77.63088898301766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8456.658512785105,0.8852382920454415,71.77114649202566,0.009123384574392768,0.007569835445084867,0.9552974141284669,-0.16224337163021052
2023-01-23,9642.17337837877,6.069126933116943,0.0,0.0,90.26238827492118,113.41802145092262,0.0,0.0,0.0,0.38651159580292227,0.6134884041970778,0.0,25707.82841968997,2.666186077646788,89.19923709410394,0.010547811166697674,0.009337326342025285,0.9642173378378773,-0.1544209645959269
2023-01-24,9421.8845639194,6.120817186497492,0.0,0.0,97.27493151319733,113.20610601685426,0.0,0.0,0.0,0.40309898277483247,0.5969010172251675,0.0,26220.184348863448,2.782902313330417,-220.28881445936955,-0.00856893903534255,-0.0228463859562344,0.9421884563919403,-0.1737393895952688
2023-01-25,9288.77338844162,6.031124288402525,0.0,0.0,96.4663824329153,112.56691722090659,0.0,0.0,0.0,0.39900323258767945,0.6009967674123206,0.0,25911.987107648703,2.7896026766991637,-133.11117547778105,-0.005076668176955499,-0.014127871613660371,0.9288773388441621,-0.18541269341849154
2023-01-26,9254.197304755693,6.040785402419399,0.0,0.0,0.0,114.25132921950083,0.0,0.0,0.0,0.0,1.0,0.0,15764.338644116673,1.7034798508148778,-34.57608368592549,-0.0013343663510746377,-0.0037223519446551055,0.9254197304755695,-0.1884448740632365
2023-01-27,9134.414367448828,6.10845935304422,0.0,0.0,0.0,114.65493775274952,0.0,0.0,0.0,0.0,1.0,0.0,15699.822251411857,1.7187552063938936,-119.78293730686467,-0.007598348399573851,-0.01294363339814553,0.9134414367448831,-0.19894934609574777
2023-01-30,9066.79636598179,6.14672425274317,0.0,0.0,0.0,118.80034672159174,0.0,0.0,0.0,0.0,1.0,0.0,16197.394733413035,1.7864518049820692,-67.61800146703749,-0.004306927835501906,-0.007402554640831683,0.9066796365981793,-0.20487916733134803
2023-01-31,9300.336500699139,6.197601587967386,0.0,0.0,0.0,116.56899586849295,0.0,0.0,0.0,0.0,1.0,0.0,16122.323138055777,1.7335204093791452,233.54013471734783,0.014418376446403869,0.025757734627589145,0.9300336500699142,-0.1843986559266011
2023-02-01,9174.849094410654,6.050749433379734,0.0,0.0,0.0,112.96922909456566,0.0,0.0,0.0,0.0,1.0,0.0,15502.837500709757,1.6897103528551911,-125.48740628848537,-0.007783456838938996,-0.013492781285822436,0.9174849094410658,-0.19540338647860622
2023-02-02,8988.72980724332,6.065387451118052,0.0,0.0,0.0,111.34560769942057,0.0,0.0,0.0,0.0,1.0,0.0,15096.582592592944,1.6795012105523273,-186.11928716733465,-0.012005498165017392,-0.020285814540613886,0.8988729807243324,-0.21172528416050718
2023-02-03,9026.25390226971,6.018702188232723,0.0,0.0,0.0,109.90507457972286,0.0,0.0,0.0,0.0,1.0,0.0,14938.30927476218,1.6549843862696845,37.52409502638859,0.002485601943104543,0.004174571472395297,0.9026253902269712,-0.20843457501935314
2023-02-06,9007.732911613299,6.289809222312139,0.0,0.0,0.0,115.29895395646032,0.0,0.0,0.0,0.0,1.0,0.0,15652.015969120914,1.7376199008899802,-18.520990656409598,-0.0012398317852275742,-0.002051902246152504,0.9007732911613302,-0.21005878989284754
2023-02-07,9020.685043251291,6.352397137156025,0.0,0.0,0.0,116.1498768512249,0.0,0.0,0.0,0.0,1.0,0.0,15780.577822662595,1.7493768762571564,12.952131637992263,0.0008275056493389776,0.001437890284390293,0.9020685043251294,-0.20892294110159493
2023-02-08,8963.058498362718,6.417149146104485,0.0,0.0,0.0,118.47959249170562,0.0,0.0,0.0,0.0,1.0,0.0,16038.319718097599,1.789380234551333,-57.62654488857388,-0.0036517385824628157,-0.006388267034296537,0.896305849836272,-0.21397655259854387
2023-02-09,9416.67103973355,6.487369473799718,0.0,0.0,0.0,107.70189394314647,0.0,0.0,0.0,0.0,1.0,0.0,14991.715465692303,1.592039841089798,453.6125413708319,0.028283046437774795,0.0506091242686517,0.9416671039733554,-0.17419659427092948
2023-02-10,9754.41448965002,5.861191204526424,0.0,0.0,0.0,91.38601900129039,0.0,0.0,0.0,0.0,1.0,0.0,13007.182812224528,1.3334662809362752,337.74344991646956,0.022528672631852986,0.03586654439677931,0.9754414489650024,-0.14457787975633618
2023-02-13,9898.129658051052,5.637136043448022,0.0,54.986282203019066,0.0,90.91001721535693,0.0,0.0,0.21733307906712507,0.0,0.7826669209328748,0.0,16715.155107008697,1.6887185442567665,143.71516840103138,0.011048908166798599,0.014733346481587365,0.9898129658051054,-0.1319746492707723
2023-02-14,9771.745476895276,5.640105075674855,0.0,54.61922833242276,0.0,98.92692865211882,0.0,0.0,0.20210990318557412,0.0,0.7978900968144258,0.0,17709.834719159222,1.8123512079835784,-126.38418115577541,-0.007561053448004309,-0.012768491171761442,0.9771745476895278,-0.14305802329842354
2023-02-15,9659.233454364194,5.649232508565617,0.0,54.56160991984084,0.0,99.58444010238715,0.0,0.0,0.20381088095589672,0.0,0.7961891190441032,0.0,17686.49181162917,1.8310450715567015,-112.51202253108292,-0.006353081455320534,-0.01151401484996824,0.9659233454364196,-0.15292486594372667
2023-02-16,9500.184774717683,5.664246558400361,0.0,55.57754817816402,0.0,100.91248457498652,0.0,0.0,0.2055713165593042,0.0,0.7944286834406958,0.0,17780.147721351736,1.871558095235059,-159.04867964650936,-0.008992664081744671,-0.01646597324704355,0.9500184774717686,-0.16687278243933312
2023-02-17,9642.422955717006,5.664619409705112,0.0,57.240967539383895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3737.8004178933616,0.38764120128926877,142.2381809993214,0.00799983122910224,0.014972148897340528,0.9642422955717006,-0.15439907768758787
2023-02-21,9555.14895321846,5.660410064633905,0.0,64.4997441891592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4113.452830557593,0.4304959400106535,-87.27400249854527,-0.02334902689848095,-0.009051044835862606,0.9555148953218461,-0.16205264954868426
2023-02-22,9542.620486137896,5.687600972128102,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,-12.528467080565633,-0.003045730095042165,-0.001311174440283914,0.9542620486137895,-0.16315134469689974
2023-02-23,9542.620486137896,5.687600972128102,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.9542620486137895,-0.16315134469689974
2023-02-24,9542.620486137896,5.687600972128102,0.0,0.0,29.04329195170843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2817.196881905657,0.2952225634455507,0.0,0.0,0.0,0.9542620486137895,-0.16315134469689974
2023-02-27,9523.270552414637,5.727390741134609,0.0,0.0,30.347793956267022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2923.5144158517237,0.3069863866369378,-19.349933723258136,-0.006868506013029907,-0.002027737952207868,0.9523270552414637,-0.164848254475512
2023-02-28,9580.410684364093,5.780822639350179,0.0,0.0,28.432159939156616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2792.507651415532,0.2914809963181539,57.140131949456986,0.01954501460284752,0.006000053409694344,0.9580410684364095,-0.1598372993971655
2023-03-01,9555.977881517209,5.8128245522230095,0.0,0.0,29.026828150730513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2825.97006733583,0.2957279832974194,-24.43280284688496,-0.008749413035448628,-0.002550287628771609,0.9555977881517209,-0.16197995593866832
2023-03-02,9606.426478725009,5.851142072203517,0.0,0.0,27.257296159405993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2701.066579192727,0.28117287788280876,50.44859720780077,0.017851780452636135,0.0052792710315263764,0.960642647872501,-0.1575558209962168
2023-03-03,9654.326177446908,5.89760410691309,0.0,0.0,25.63591163127105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2585.4456056766576,0.2678017666024601,47.899698721899256,0.0177336238546979,0.004986214054516637,0.965432617744691,-0.15335521399072238
2023-03-06,9612.246332173067,5.9332146302181785,0.0,0.0,12.830381089783895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1272.9156047203217,0.13242644442639354,-42.07984527384241,-0.01627566450497009,-0.004358651707059943,0.9612246332173068,-0.15704544373253504
