date,capital,strat scalar,AFL units,ADBE units,ACN units,A units,AES units,MMM units,ABBV units,AMD units,AOS units,ABT units,AFL w,ADBE w,ACN w,A w,AES w,MMM w,ABBV w,AMD w,AOS w,ABT w,nominal,leverage,daily pnl,nominal ret,capital ret,cum ret,drawdown
2022-06-27,9569.40340595713,2.7249842416005805,0.0,-21.55669340951985,0.0,0.0,0.0,0.0,60.192059256863914,0.0,0.0,0.0,0.0,-0.494929430958811,0.0,0.0,0.0,0.0,0.5050705690411892,0.0,0.0,0.0,16597.53654079081,1.734437961979797,178.80951775957922,0.010892221960167096,0.01904134284673023,0.9569403405957148,-0.14586144980496996
2022-06-28,9866.65866286783,2.6994930162739506,0.0,-22.327379968386655,0.0,0.0,0.0,0.0,62.12238949140478,0.0,0.0,0.0,0.0,-0.4865458872177439,0.0,0.0,0.0,0.0,0.5134541127822561,0.0,0.0,0.0,16778.602514850125,1.700535418134479,297.2552569107003,0.017909600992903556,0.03106309184600299,0.9866658662867849,-0.11932926557104984
2022-06-29,9895.797848376258,2.729351293026096,0.0,-21.879924930746466,0.0,0.0,0.0,0.0,65.82667578057075,0.0,0.0,0.0,0.0,-0.46631712915916673,0.0,0.0,0.0,0.0,0.5336828708408333,0.0,0.0,0.0,17290.277008520603,1.747234257756959,29.13918550842787,0.0017366872767047709,0.002953298224259977,0.9895797848376275,-0.11672838225490312
2022-06-30,9890.516853658217,2.744610791459763,0.0,-22.517570300721218,0.0,0.0,0.0,0.0,66.84067779107099,0.0,0.0,0.0,0.0,-0.46959720407711825,0.0,0.0,0.0,0.0,0.5304027959228819,0.0,0.0,0.0,17552.876502973864,1.77471781937074,-5.280994718041249,-0.00030543146968894626,-0.0005336603272375832,0.9890516853658234,-0.11719974927546861
2022-07-01,9874.928414323906,2.7542199057674557,0.0,-22.736676900348456,0.0,0.0,0.0,0.0,68.93240962049009,0.0,0.0,0.0,0.0,-0.4649392910048748,0.0,0.0,0.0,0.0,0.5350607089951253,0.0,0.0,0.0,18019.580440116322,1.8247808676747805,-15.588439334310621,-0.0008880846014992878,-0.0015760995673895486,0.9874928414323925,-0.11859113036872693
2022-07-05,9700.956593216533,2.7647645167965322,0.0,-22.052673644983248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8302.610885241602,0.8558548639468467,-173.9718211073728,-0.00965459887845481,-0.01761752731847873,0.9700956593216551,-0.13411937520820538
2022-07-06,9561.142723066643,2.7577615702697384,0.0,-22.591582426653797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8648.735197042106,0.9045712889712109,-139.8138701498909,-0.016839747409868266,-0.01441237972837207,0.9561142723066659,-0.14659877557214473
2022-07-07,9379.053934422662,2.778927301862401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.08878864398073,-0.02105380549820235,-0.019044667977258064,0.9379053934422678,-0.1628515185427588
2022-07-08,9379.053934422662,2.7923952629303486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-11,9379.053934422662,2.8106634074915617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-12,9379.053934422662,2.8210882127717984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-13,9379.053934422662,2.840221764497507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-14,9379.053934422662,2.8524571851100737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-15,9379.053934422662,2.8758116964032174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-18,9379.053934422662,2.8926473921829334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-19,9379.053934422662,2.9062458821411945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-20,9379.053934422662,2.931218436427009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-21,9379.053934422662,2.948467536764527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-22,9379.053934422662,2.986325307461598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-25,9379.053934422662,3.0049483716324654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-26,9379.053934422662,3.045786122026883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-27,9379.053934422662,3.100681230083312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-28,9379.053934422662,3.115102371626294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-07-29,9379.053934422662,3.1304878270055236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-08-01,9379.053934422662,3.15104573701412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-08-02,9379.053934422662,3.178094497638261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-08-03,9379.053934422662,3.207288930693838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-08-04,9379.053934422662,3.2235877741413317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-08-05,9379.053934422662,3.239924163170774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.18396827307922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,8203.621598257094,0.8746747439151044,0.0,0.0,0.0,0.9379053934422678,-0.1628515185427588
2022-08-08,9558.665852062923,3.257556655397521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.11743978897661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,8817.91217279158,0.9225044906124138,179.6119176402613,0.021894222629481264,0.01915032357166181,0.9558665852062941,-0.14681985424532717
2022-08-09,9957.837746741752,3.2298206398385876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.4752138480795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,8452.922012046993,0.84887123359816,399.1718946788299,0.04526830012103189,0.041760210144042395,0.9957837746741771,-0.11119087206788736
2022-08-10,9647.289557131546,3.059210766665808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.98764939438152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,7427.526901357634,0.7699081547590741,-310.54818961020663,-0.03673856083938998,-0.031186307460354022,0.9647289557131563,-0.13890954680514733
2022-08-11,9717.028093952735,2.9859857419956017,160.69122499560086,0.0,0.0,0.0,-130.06860179874306,0.0,0.0,-76.08919810894781,0.0,0.0,0.47780378841502763,0.0,0.0,0.0,-0.14710733083272212,0.0,0.0,-0.3750888807522502,0.0,0.0,19904.275254606822,2.0483912428939037,69.7385368211893,0.009389200166806777,0.007228821775089797,0.9717028093952752,-0.13268487738677048
2022-08-12,9656.93052688561,2.9932364229414854,214.43092626750882,0.0,1.8678836354459656,0.0,-126.9251277368707,0.0,0.0,-74.04014229777142,0.0,0.0,0.5419673408853263,0.0,0.024118369121522765,0.0,-0.12202022438814542,0.0,0.0,-0.3118940656050056,0.0,0.0,23935.908074988485,2.4786248599748277,-60.09756706712551,-0.003019329581126915,-0.006184768273390892,0.9656930526885625,-0.1380490204401409
2022-08-15,9617.476995230949,3.0030488287047614,218.07967665755191,0.0,1.8861229589692576,0.0,-42.58810423983821,0.0,0.0,-77.69614457437551,0.0,0.0,0.583523721112988,0.0,0.025757605282504,0.0,-0.04382176245539271,0.0,0.0,-0.3468969111491153,0.0,0.0,22623.68870174518,2.3523517355917427,-39.45353165466085,-0.0016482989294183598,-0.0040855147031262406,0.9617476995230966,-0.14157053384050666
2022-08-16,9669.472145508676,3.0148769525093546,229.62584806835466,0.0,1.9435793092945144,0.0,44.88036712276465,0.0,0.0,-81.6120726770093,0.0,0.0,0.585740736360801,0.0,0.025370634168116434,0.0,0.043869950092214983,0.0,0.0,-0.3450186793788676,0.0,0.0,23701.70058009017,2.4511886712553643,51.995150277727404,0.002298261391552671,0.00540631917326242,0.9669472145508694,-0.1369295901587151
2022-08-17,9801.015393848977,3.0261616907939937,332.56314158127145,0.0,2.063951768547733,0.0,46.54052927459027,0.0,0.0,0.0,0.0,0.0,0.921516039955386,0.0,0.029094974605701873,0.0,0.04938898543891204,0.0,0.0,0.0,0.0,0.0,21788.339468594033,2.2230696099373732,131.54324834030098,0.005549949797728821,0.013603974070228887,0.9801015393848995,-0.12518840268245246
2022-08-18,10050.723339521799,3.028522496789765,390.2262976638079,0.0,2.151871876768841,0.0,138.86938648497525,0.0,0.0,0.0,0.0,0.0,0.8560001932928831,0.0,0.023847518287338006,0.0,0.12015228841977887,0.0,0.0,0.0,0.0,0.0,27802.957370573928,2.766264320623192,249.70794567282246,0.011460623056325742,0.025477762827465333,1.0050723339521817,-0.10290016028727988
2022-08-19,9664.810667305683,2.9889650018366507,429.5002461284886,0.0,2.0853901657723783,0.0,131.61920563643812,0.0,0.0,0.0,0.0,0.0,0.8733690320625003,0.0,0.021432762955233955,0.0,0.1051982049822657,0.0,0.0,0.0,0.0,0.0,29588.347319742526,3.061451314285399,-385.9126722161159,-0.01388027421228782,-0.03839650731391798,0.9664810667305701,-0.13734566084412392
2022-08-22,8983.412344047627,2.8869935277705334,343.77590343058023,0.0,1.9279323353640823,0.0,191.476172170617,0.0,0.0,0.0,0.0,0.0,0.8017438646336749,0.0,0.022871928137543414,0.0,0.1753842072287818,0.0,0.0,0.0,0.0,0.0,25202.98595639196,2.805502518549241,-681.3983232580562,-0.02302927959762724,-0.07050301829120184,0.8983412344047644,-0.19816539549661538
2022-08-23,8877.035617766718,2.5896368876352303,279.35047343291365,0.0,1.741011053666492,0.0,155.0389790073828,0.0,0.0,0.0,0.0,0.0,0.8007496442490952,0.0,0.025205787260670996,0.0,0.17404456849023373,0.0,0.0,0.0,0.0,0.0,20432.259461367164,2.3016984882288334,-106.37672628090912,-0.004220798538116516,-0.011841460928974841,0.8877035617766733,-0.2076602886373422
2022-08-24,8974.604487004737,2.591904854633427,287.53637808044283,0.0,0.0,0.0,159.16187754129936,0.0,0.0,0.0,0.0,0.0,0.8172836342454138,0.0,0.0,0.0,0.1827163657545862,0.0,0.0,0.0,0.0,0.0,20592.144041802225,2.2944904225717946,97.56886923801841,0.004775236406061648,0.010991154416767384,0.8974604487004751,-0.19895156051921836
2022-08-25,9266.275036033783,2.5965224461928296,294.32008773543475,0.0,0.0,0.0,225.21116293930285,0.0,0.0,0.0,0.0,0.0,0.7610406454070255,0.0,0.0,0.0,0.2389593545929744,0.0,0.0,0.0,0.0,0.0,22889.44122258562,2.4701879809929452,291.6705490290463,0.01416416612262186,0.032499543512071724,0.9266275036033795,-0.1729178519050356
2022-08-26,8749.580705690461,2.5453714523127813,250.55247933329613,0.0,0.0,0.0,204.23543857990464,0.0,0.0,0.0,0.0,0.0,0.7498036548042293,0.0,0.0,0.0,0.2501963451957708,0.0,0.0,0.0,0.0,0.0,19342.291858940607,2.210653574103382,-516.6943303433222,-0.02257347941868872,-0.055760737549236494,0.8749580705690473,-0.21903656249661774
2022-08-29,8709.347261872763,2.4127428091425047,225.29297533080006,0.0,0.0,0.0,181.36235284543048,0.0,0.0,0.0,0.0,0.0,0.7530830018839938,0.0,0.0,0.0,0.24691699811600623,0.0,0.0,0.0,0.0,0.0,17302.33682620039,1.9866399060633948,-40.233443817698706,-0.0020800763483000656,-0.004598328213777451,0.8709347261872773,-0.2226276887052182
2022-08-30,8554.816435700483,2.416627035366246,223.4684824270061,-20.775132616959198,0.0,0.0,179.4714360271809,0.0,0.0,0.0,0.0,0.0,0.5154239807929929,-0.31431108083342774,0.0,0.0,0.1702649383735793,0.0,0.0,0.0,0.0,0.0,24791.13724575946,2.8979157451353914,-154.5308261722798,-0.008931211299636609,-0.017743100777342403,0.8554816435700493,-0.2364206839660371
2022-08-31,8439.457738867843,2.4252151929958408,219.14536435331402,-21.9584958575998,0.0,0.0,228.16264585443,0.0,0.0,0.0,0.0,0.0,0.47715432354463494,-0.3159830928629446,0.0,0.0,0.20686258359242043,0.0,0.0,0.0,0.0,0.0,25951.327561150392,3.0749994092193624,-115.35869683263957,-0.0046532232744737004,-0.0134846489927278,0.8439457738867853,-0.24671728302086227
2022-09-01,8608.570893056634,2.432242510644297,225.4933115551923,-23.73799549727253,0.0,0.0,381.40694096644927,0.0,0.0,0.0,0.0,0.0,0.41608817126310604,-0.286749542024002,0.0,0.0,0.297162286712892,0.0,0.0,0.0,0.0,0.0,30673.595432947957,3.5631460568778244,169.1131541887918,0.006516551177981211,0.020038391022439966,0.8608570893056644,-0.23162270938758833
2022-09-02,8745.358829294311,2.4159311551176925,231.740232261232,-24.57024634790446,0.0,0.0,379.34389834119276,0.0,0.0,0.0,0.0,0.0,0.4181285538775519,-0.28892887928563626,0.0,0.0,0.29294256683681175,0.0,0.0,0.0,0.0,0.0,31306.288498392212,3.5797603173840735,136.7879362376763,0.004459468618104864,0.015889738022370745,0.8745358829294321,-0.219413395537418
2022-09-06,8735.003557854436,2.4140893918867152,0.0,-24.584873030213775,0.0,0.0,378.53397709037137,0.0,0.0,0.0,0.0,0.0,0.0,-0.4983006346783442,0.0,0.0,0.5016993653216559,0.0,0.0,0.0,0.0,0.0,18170.97512381099,2.0802481651506386,-10.355271439874858,-0.0003307728873835038,-0.0011840876563220181,0.8735003557854446,-0.2203376785004526
2022-09-07,8849.695771271086,2.4187650211267497,0.0,-22.981572149717866,3.3638955694870676,0.0,350.4215371518943,0.0,0.0,0.0,0.0,0.0,0.0,-0.47266790460720076,0.05039359557805599,0.0,0.4769384998147431,0.0,0.0,0.0,0.0,0.0,18462.354900099563,2.0862135125632464,114.6922134166507,0.0063118359160791206,0.01313018508315549,0.8849695771271097,-0.21010056791680087
2022-09-08,8825.284928669878,2.426438090420519,0.0,-24.448845432903827,3.5835950191977064,0.0,350.21582611322344,0.0,0.0,0.0,0.0,0.0,0.0,-0.4875823162100871,0.05174034896057636,0.0,0.4606773348293364,0.0,0.0,0.0,0.0,0.0,19236.363545151034,2.1796875342414905,-24.410842601208863,-0.001322195501781797,-0.002758382122067527,0.8825284928669885,-0.21227941238849046
2022-09-09,8581.058740954071,2.432900400052027,0.0,-22.57929925620962,0.0,0.0,347.44254023425344,0.0,0.0,0.0,0.0,0.0,0.0,-0.5029055755904605,0.0,0.0,0.49709442440953955,0.0,0.0,0.0,0.0,0.0,17724.710493293045,2.0655621909100637,-244.22618771580642,-0.012696068419717956,-0.02767346206833629,0.858105874095408,-0.2340783681902051
2022-09-12,8596.7770006014,2.4097151545579836,0.0,0.0,0.0,0.0,383.81539843307695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9790.013763398823,1.138800478681016,15.718259647329276,0.0008867992316870968,0.0018317389639009609,0.8596777000601408,-0.2326753996939246
2022-09-13,8327.100064998862,2.413214795543056,0.0,0.0,0.0,0.0,370.5292614939272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9190.78126718741,1.10371932550911,-269.67693560253747,-0.02754612425681746,-0.03136953948947047,0.832710006499887,-0.25674601904446814
2022-09-14,8395.611030610287,2.382245280097597,0.0,0.0,0.0,0.0,362.45170874747623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9057.439291134571,1.0788302671611711,68.51096561142501,0.00745431358006754,0.008227469956725544,0.8395611030610296,-0.25063091924593983
2022-09-15,8281.681894048177,2.3845111531857155,0.0,-13.849588235044884,2.910769652073048,0.0,367.1080335293569,0.0,0.0,0.0,0.0,0.0,0.0,-0.30345547526150307,0.054494751476711144,0.0,0.6420497732617858,0.0,0.0,0.0,0.0,0.0,14108.571529430908,1.7035877144195022,-113.92913656210963,-0.012578515063702778,-0.013570082766665284,0.8281681894048186,-0.2607999196945523
2022-09-16,8150.407505745212,2.38420758792261,0.0,-14.083040224960419,2.9454194931924293,0.0,353.84186034401336,0.0,0.0,0.0,0.0,0.0,0.0,-0.3130915093727672,0.057501581558205096,0.0,0.6294069090690277,0.0,0.0,0.0,0.0,0.0,13471.686140021902,1.6528849791284335,-131.27438830296558,-0.009304583956577236,-0.01585117491620978,0.8150407505745221,-0.2725171094655503
2022-09-19,8427.834149779157,2.3797034636741006,0.0,-15.09035574203968,3.1679062035138985,0.0,354.52774437722667,0.0,0.0,0.0,0.0,0.0,0.0,-0.31851904980827556,0.05990056812557519,0.0,0.6215803820661492,0.0,0.0,0.0,0.0,0.0,14026.321775214914,1.664285452933653,277.42664403394514,0.020593312607674424,0.034038377079721245,0.8427834149779166,-0.2477547725184931
2022-09-20,8256.090907354426,2.3387429523877046,0.0,-14.693106786412363,3.18844709299286,0.0,332.4966017974997,0.0,0.0,0.0,0.0,0.0,0.0,-0.3273036283518211,0.06360405941573326,0.0,0.6090923122324455,0.0,0.0,0.0,0.0,0.0,13066.080712018313,1.5825989392121647,-171.74324242473043,-0.012244353521691453,-0.02037809944672803,0.8256090907354435,-0.2630841005724379
2022-09-21,8160.584913643693,2.329442998357697,0.0,-14.754499884892336,3.2348139935926237,0.0,328.6627581034893,0.0,0.0,0.0,0.0,0.0,0.0,-0.3307889728241033,0.0648469354939259,0.0,0.6043640916819708,0.0,0.0,0.0,0.0,0.0,12770.114737719072,1.5648528718044095,-95.50599371073335,-0.007309459953273236,-0.011567943568264022,0.8160584913643701,-0.2716087021115725
2022-09-22,8027.274466289785,2.334427479882814,0.0,-14.541088361513658,3.2995709174436363,0.0,327.763089942408,0.0,0.0,-72.38217848222382,0.0,0.0,0.0,-0.23684418965130635,0.047367807830463154,0.0,0.4303514422931391,0.0,0.0,-0.28543656022509134,0.0,0.0,17624.096228414204,2.1955268008370568,-133.31044735390762,-0.010439252120433076,-0.01633589366014997,0.8027274466289793,-0.28350762489685644
2022-09-23,7943.414671935354,2.333833632241207,0.0,-14.643708809209462,3.4564951217025848,0.0,350.72410734714236,0.0,0.0,-75.49591743285845,0.0,0.0,0.0,-0.2309826999735065,0.04804317801252252,0.0,0.4365729693912831,0.0,0.0,-0.2844011526226879,0.0,0.0,18040.37160997492,2.2711103920726727,-83.85979435443127,-0.004758246509073705,-0.010446857735660686,0.7943414671935363,-0.2909927188082446
2022-09-26,7740.648764527168,2.3346079816126175,0.0,-14.826141139924397,3.44372051800038,0.0,327.13951654795835,0.0,0.0,-77.44927074271115,0.0,0.0,0.0,-0.2409683014656271,0.05019825870210297,0.0,0.40750117876179226,0.0,0.0,-0.3013322610704777,0.0,0.0,17040.61446443394,2.2014452512721463,-202.76590740818546,-0.011239563784599166,-0.025526290113566826,0.7740648764527178,-0.30909104436057655
2022-09-27,7442.479373334874,2.3153584736858326,0.0,-14.06686373590673,0.0,0.0,316.8785290370815,0.0,0.0,-72.20299901656557,0.0,0.0,0.0,-0.2557042130253933,0.0,0.0,0.42668251674850904,0.0,0.0,-0.3176132702260977,0.0,0.0,15269.750247785978,2.051702058119888,-298.16939119229374,-0.0174975727439062,-0.03851994842586124,0.7442479373334885,-0.3357048216987728
2022-09-28,7534.1177457350195,2.2903511552194145,0.0,-13.52205497950691,0.0,0.0,284.62752661931955,0.0,0.0,-68.57521064343788,0.0,0.0,0.0,-0.2614652041587867,0.0,0.0,0.41641580621048063,0.0,0.0,-0.32211898963073266,0.0,0.0,14553.011751385266,1.9316145887982126,91.6383724001454,0.006001301325372521,0.012312882280664414,0.7534117745735031,-0.32752543336873674
2022-09-29,7792.41994576514,2.2848765774575908,0.0,-14.160204392236592,0.0,0.0,310.380695432245,0.0,0.0,-72.50376072539245,0.0,0.0,0.0,-0.2606121620861529,0.0,0.0,0.4317926979346996,0.0,0.0,-0.3075951399791475,0.0,0.0,15118.545660341537,1.9401605362090175,258.3022000301207,0.017749054590403473,0.034284332784199234,0.7792419945765152,-0.3044700915374403
2022-09-30,7849.119576164055,2.2467620274779394,0.0,-13.912239699416762,0.0,0.0,315.9651694337668,0.0,0.0,-77.37341370119411,0.0,0.0,0.0,-0.24970405104450885,0.0,0.0,0.43056327579305925,0.0,0.0,-0.31973267316243187,0.0,0.0,15332.744979872972,1.9534350102698068,56.69963039891448,0.003750336287150085,0.007276254461841244,0.7849119576164066,-0.2994092389376456
2022-10-03,7777.090668396056,2.2689727295804136,0.0,-13.417952855240001,0.0,0.0,284.6739857895415,0.0,0.0,-72.81174445005044,0.0,0.0,0.0,-0.25788070678659136,0.0,0.0,0.4177865654751338,0.0,0.0,-0.32433272773827476,0.0,0.0,14841.500898170201,1.9083615623104349,-72.0289077679987,-0.00469771771868314,-0.009176686260040453,0.7777090668396067,-0.3058383405485978
2022-10-04,7966.242995285197,2.267907555210145,0.0,-13.037021946225869,0.0,0.0,231.97801648830077,0.0,0.0,-71.33084072053211,0.0,0.0,0.0,-0.272569870140418,0.0,0.0,0.38413414228603665,0.0,0.0,-0.3432959875735454,0.0,0.0,14108.420631420126,1.771025644054564,189.15232688914185,0.012744824676893774,0.024321733531769585,0.7966242995285208,-0.2889551256394498
2022-10-05,7964.139694685802,2.2453668596401455,0.0,-12.679534873593614,0.0,0.0,226.57239324677545,0.0,0.0,-70.03129345999565,0.0,0.0,0.0,-0.27218501412774576,0.0,0.0,0.3843623692811281,0.0,0.0,-0.3434526165911262,0.0,0.0,13853.224633636037,1.7394502312509434,-2.1033005993948777,-0.00014908122279192067,-0.00026402666861150324,0.7964139694685813,-0.2891428604488605
2022-10-06,7953.194028875695,2.248508713284467,0.0,-12.806685227510165,0.0,0.0,230.16903207498927,0.0,0.0,-71.42681607683215,0.0,0.0,0.0,-0.2715608397688562,0.0,0.0,0.3840668980858795,0.0,0.0,-0.3443722621452643,0.0,0.0,14072.87953923566,1.7694626194383285,-10.945665810106753,-0.0007901168211428899,-0.00137436888725226,0.7953194028875706,-0.2901198403847407
2022-10-07,8646.635882564442,2.261533719934221,0.0,-14.471217792171263,0.0,0.0,257.8192565213772,0.0,0.0,-70.90165249273929,0.0,0.0,0.0,-0.2930029217691559,0.0,0.0,0.4164735100985763,0.0,0.0,-0.29052356813226793,0.0,0.0,14262.156082361813,1.6494456660446195,693.441853688746,0.04927505076380469,0.08719036039747845,0.8646635882564453,-0.22822513342886674
2022-10-10,8728.290703971557,2.03741266372828,0.0,-11.654900406561557,0.0,0.0,206.5666560662947,0.0,0.0,-57.22825168608082,0.0,0.0,0.0,-0.29232160124482875,0.0,0.0,0.41725931089412416,0.0,0.0,-0.2904190878610471,0.0,0.0,11391.693751707824,1.3051460060243367,81.65482140711565,0.0057252789084323305,0.009443536482410378,0.8728290703971568,-0.22093684932019486
2022-10-11,8708.860519533038,2.037764010628089,0.0,-11.728348839236206,0.0,0.0,0.0,0.0,0.0,-57.52888448163035,0.0,0.0,0.0,-0.5018927180337658,0.0,0.0,0.0,0.0,0.0,-0.49810728196623427,0.0,0.0,6655.975116518331,0.7642762335657683,-19.430184438518282,-0.0017056449077737196,-0.0022261156390766183,0.870886051953305,-0.2226711339837515
2022-10-12,8680.722807807884,2.0357211331004224,0.0,-11.917344761336693,0.0,0.0,0.0,0.0,0.0,-57.62095166004477,0.0,0.0,0.0,-0.505692588144698,0.0,0.0,0.0,0.0,0.0,-0.49430741185530197,0.0,0.0,6743.52009632979,0.7768385473919666,-28.137711725153682,-0.004227436436071321,-0.003230929196999284,0.8680722807807897,-0.2251826285126337
2022-10-13,8515.546013848914,2.0498293675250947,0.0,-11.319993517441171,0.0,0.0,0.0,0.0,0.0,-57.45947094979983,0.0,0.0,0.0,-0.496266139041499,0.0,0.0,0.0,0.0,0.0,-0.503733860958501,0.0,0.0,6723.115917656426,0.7895108436643473,-165.17679395897048,-0.0244941501766813,-0.019028000042853783,0.8515546013848927,-0.2399258534904991
